Age,Channel,Band,AbsMean_log10,AbsSD_log10,RelMean,RelSD
44,C3,Total,0.905966,0.095092,NaN,NaN
44,Cz,Delta,0.697340,0.061938,-1.911995,0.854090
44,Cz,Theta,0.700862,0.078426,-1.917312,0.574789
44,Cz,Alpha,0.855515,0.126070,0.421602,0.898487
44,Cz,Beta,0.667828,0.074022,-2.251042,0.634648
44,Cz,Total,0.908315,0.094723,NaN,NaN
44,C4,Delta,0.646935,0.060063,-1.258951,0.594438
44,C4,Theta,0.638310,0.065085,-1.401216,0.362764
44,C4,Alpha,0.713309,0.088114,-0.354589,0.633807
44,C4,Beta,0.591151,0.058873,-1.926345,0.480667
44,C4,Total,0.801733,0.064111,NaN,NaN
44,T8,Delta,0.640375,0.060155,-1.276062,0.588230
44,T8,Theta,0.634226,0.071232,-1.425602,0.379493
44,T8,Alpha,0.710974,0.092825,-0.353501,0.633543
44,T8,Beta,0.591812,0.068082,-1.874447,0.572275
44,T8,Total,0.799689,0.067707,NaN,NaN
44,P7,Delta,0.636279,0.054643,-1.578117,0.547747
44,P7,Theta,0.641148,0.064968,-1.513587,0.373370
44,P7,Alpha,0.733033,0.087176,-0.187072,0.616853
44,P7,Beta,0.620460,0.063253,-1.685730,0.570160
44,P7,Total,0.813755,0.064162,NaN,NaN
44,P3,Delta,0.624464,0.061968,-1.497479,0.554861
44,P3,Theta,0.631061,0.072427,-1.493694,0.361228
44,P3,Alpha,0.721235,0.097698,-0.225787,0.635449
44,P3,Beta,0.605935,0.067001,-1.727756,0.573573
44,P3,Total,0.802311,0.072209,NaN,NaN
44,Pz,Delta,0.670567,0.052908,-1.650648,0.690035
44,Pz,Theta,0.669784,0.066363,-1.650551,0.447044
44,Pz,Alpha,0.780619,0.097757,-0.005033,0.712778
44,Pz,Beta,0.646840,0.062101,-1.854771,0.570240
44,Pz,Total,0.853786,0.070952,NaN,NaN
44,P4,Delta,0.659400,0.061574,-1.696456,0.761160
44,P4,Theta,0.658579,0.079387,-1.750030,0.455535
44,P4,Alpha,0.786657,0.114270,0.125040,0.800203
44,P4,Beta,0.632572,0.067351,-2.020535,0.619226
44,P4,Total,0.851026,0.083678,NaN,NaN
44,P8,Delta,0.735292,0.044132,-1.361398,0.598924
44,P8,Theta,0.743022,0.062871,-1.278117,0.430691
44,P8,Alpha,0.810256,0.093103,-0.303659,0.712223
44,P8,Beta,0.666111,0.063408,-2.104537,0.550304
44,P8,Total,0.897283,0.062938,NaN,NaN
44,O1,Delta,0.741826,0.043298,-1.406758,0.627048
44,O1,Theta,0.748546,0.059918,-1.349227,0.407077
44,O1,Alpha,0.823978,0.095914,-0.235292,0.712938
44,O1,Beta,0.678773,0.064373,-2.085307,0.539845
44,O1,Total,0.908314,0.064025,NaN,NaN
44,O2,Delta,0.729098,0.045886,-1.630440,0.736517
44,O2,Theta,0.731502,0.064963,-1.621484,0.487311
44,O2,Alpha,0.842504,0.105740,0.045312,0.794547
44,O2,Beta,0.685807,0.065414,-2.071372,0.562017
44,O2,Total,0.913799,0.072275,NaN,NaN
45,Fp1,Delta,0.706252,0.058173,-1.059125,0.633854
45,Fp1,Theta,0.680703,0.067713,-1.419687,0.363856
45,Fp1,Alpha,0.749800,0.098204,-0.451682,0.714290
45,Fp1,Beta,0.619771,0.064763,-2.063029,0.527628
45,Fp1,Total,0.845571,0.068789,NaN,NaN
45,Fp2,Delta,0.711546,0.062974,-1.038585,0.642879
45,Fp2,Theta,0.685089,0.068171,-1.421677,0.377792
45,Fp2,Alpha,0.752857,0.094662,-0.460275,0.729365
45,Fp2,Beta,0.622247,0.060116,-2.090617,0.523591
45,Fp2,Total,0.850315,0.067066,NaN,NaN
45,F7,Delta,0.701023,0.050870,-1.381815,0.627459
45,F7,Theta,0.707726,0.062570,-1.326726,0.391972
45,F7,Alpha,0.778953,0.096034,-0.299359,0.713205
45,F7,Beta,0.644820,0.064557,-2.001509,0.532216
45,F7,Total,0.865584,0.065656,NaN,NaN
45,F3,Delta,0.699064,0.047781,-1.387724,0.617670
45,F3,Theta,0.708540,0.063629,-1.322154,0.414310
45,F3,Alpha,0.780022,0.094875,-0.288825,0.707046
45,F3,Beta,0.642872,0.065009,-2.020202,0.552013
45,F3,Total,0.866159,0.064488,NaN,NaN
45,Fz,Delta,0.701872,0.047991,-1.521662,0.639359
45,Fz,Theta,0.708404,0.062908,-1.439031,0.401372
45,Fz,Alpha,0.795507,0.097617,-0.182008,0.702677
45,Fz,Beta,0.659210,0.066980,-1.928683,0.554178
45,Fz,Total,0.875200,0.067373,NaN,NaN
45,F4,Delta,0.704650,0.049423,-1.526275,0.647533
45,F4,Theta,0.712975,0.067966,-1.442162,0.428632
45,F4,Alpha,0.799785,0.102781,-0.172958,0.726630
45,F4,Beta,0.661841,0.072567,-1.953709,0.574503
45,F4,Total,0.879967,0.071833,NaN,NaN
45,F8,Delta,0.704890,0.055558,-1.684092,0.735386
45,F8,Theta,0.706575,0.070274,-1.660748,0.464671
45,F8,Alpha,0.822055,0.107291,0.041761,0.770104
45,F8,Beta,0.673593,0.072406,-1.949707,0.584273
45,F8,Total,0.891963,0.077604,NaN,NaN
45,T7,Delta,0.703313,0.053473,-1.647681,0.701648
45,T7,Theta,0.702403,0.070750,-1.660914,0.481116
45,T7,Alpha,0.818842,0.110039,0.041255,0.790294
45,T7,Beta,0.665082,0.071522,-2.006659,0.590291
45,T7,Total,0.887799,0.077940,NaN,NaN
45,C3,Delta,0.695089,0.062983,-1.921707,0.862921
45,C3,Theta,0.700221,0.076365,-1.896531,0.579500
45,C3,Alpha,0.851341,0.125789,0.373949,0.902441
45,C3,Beta,0.671866,0.074601,-2.166472,0.657689
45,C3,Total,0.905966,0.095092,NaN,NaN
45,Cz,Delta,0.697340,0.061938,-1.911995,0.854090
45,Cz,Theta,0.700862,0.078426,-1.917312,0.574789
45,Cz,Alpha,0.855515,0.126070,0.421602,0.898487
45,Cz,Beta,0.667828,0.074022,-2.251042,0.634648
45,Cz,Total,0.908315,0.094723,NaN,NaN
45,C4,Delta,0.646935,0.060063,-1.258951,0.594438
45,C4,Theta,0.638310,0.065085,-1.401216,0.362764
45,C4,Alpha,0.713309,0.088114,-0.354589,0.633807
45,C4,Beta,0.591151,0.058873,-1.926345,0.480667
45,C4,Total,0.801733,0.064111,NaN,NaN
45,T8,Delta,0.640375,0.060155,-1.276062,0.588230
45,T8,Theta,0.634226,0.071232,-1.425602,0.379493
45,T8,Alpha,0.710974,0.092825,-0.353501,0.633543
45,T8,Beta,0.591812,0.068082,-1.874447,0.572275
45,T8,Total,0.799689,0.067707,NaN,NaN
45,P7,Delta,0.636279,0.054643,-1.578117,0.547747
45,P7,Theta,0.641148,0.064968,-1.513587,0.373370
45,P7,Alpha,0.733033,0.087176,-0.187072,0.616853
45,P7,Beta,0.620460,0.063253,-1.685730,0.570160
45,P7,Total,0.813755,0.064162,NaN,NaN
45,P3,Delta,0.624464,0.061968,-1.497479,0.554861
45,P3,Theta,0.631061,0.072427,-1.493694,0.361228
45,P3,Alpha,0.721235,0.097698,-0.225787,0.635449
45,P3,Beta,0.605935,0.067001,-1.727756,0.573573
45,P3,Total,0.802311,0.072209,NaN,NaN
45,Pz,Delta,0.670567,0.052908,-1.650648,0.690035
45,Pz,Theta,0.669784,0.066363,-1.650551,0.447044
45,Pz,Alpha,0.780619,0.097757,-0.005033,0.712778
45,Pz,Beta,0.646840,0.062101,-1.854771,0.570240
45,Pz,Total,0.853786,0.070952,NaN,NaN
45,P4,Delta,0.659400,0.061574,-1.696456,0.761160
45,P4,Theta,0.658579,0.079387,-1.750030,0.455535
45,P4,Alpha,0.786657,0.114270,0.125040,0.800203
45,P4,Beta,0.632572,0.067351,-2.020535,0.619226
45,P4,Total,0.851026,0.083678,NaN,NaN
45,P8,Delta,0.735292,0.044132,-1.361398,0.598924
45,P8,Theta,0.743022,0.062871,-1.278117,0.430691
45,P8,Alpha,0.810256,0.093103,-0.303659,0.712223
45,P8,Beta,0.666111,0.063408,-2.104537,0.550304
45,P8,Total,0.897283,0.062938,NaN,NaN
45,O1,Delta,0.741826,0.043298,-1.406758,0.627048
45,O1,Theta,0.748546,0.059918,-1.349227,0.407077
45,O1,Alpha,0.823978,0.095914,-0.235292,0.712938
45,O1,Beta,0.678773,0.064373,-2.085307,0.539845
45,O1,Total,0.908314,0.064025,NaN,NaN
45,O2,Delta,0.729098,0.045886,-1.630440,0.736517
45,O2,Theta,0.731502,0.064963,-1.621484,0.487311
45,O2,Alpha,0.842504,0.105740,0.045312,0.794547
45,O2,Beta,0.685807,0.065414,-2.071372,0.562017
45,O2,Total,0.913799,0.072275,NaN,NaN
46,Fp1,Delta,0.706252,0.058173,-1.059125,0.633854
46,Fp1,Theta,0.680703,0.067713,-1.419687,0.363856
46,Fp1,Alpha,0.749800,0.098204,-0.451682,0.714290
46,Fp1,Beta,0.619771,0.064763,-2.063029,0.527628
46,Fp1,Total,0.845571,0.068789,NaN,NaN
46,Fp2,Delta,0.711546,0.062974,-1.038585,0.642879
46,Fp2,Theta,0.685089,0.068171,-1.421677,0.377792
46,Fp2,Alpha,0.752857,0.094662,-0.460275,0.729365
46,Fp2,Beta,0.622247,0.060116,-2.090617,0.523591
46,Fp2,Total,0.850315,0.067066,NaN,NaN
46,F7,Delta,0.701023,0.050870,-1.381815,0.627459
46,F7,Theta,0.707726,0.062570,-1.326726,0.391972
46,F7,Alpha,0.778953,0.096034,-0.299359,0.713205
46,F7,Beta,0.644820,0.064557,-2.001509,0.532216
46,F7,Total,0.865584,0.065656,NaN,NaN
46,F3,Delta,0.699064,0.047781,-1.387724,0.617670
46,F3,Theta,0.708540,0.063629,-1.322154,0.414310
46,F3,Alpha,0.780022,0.094875,-0.288825,0.707046
46,F3,Beta,0.642872,0.065009,-2.020202,0.552013
46,F3,Total,0.866159,0.064488,NaN,NaN
46,Fz,Delta,0.701872,0.047991,-1.521662,0.639359
46,Fz,Theta,0.708404,0.062908,-1.439031,0.401372
46,Fz,Alpha,0.795507,0.097617,-0.182008,0.702677
46,Fz,Beta,0.659210,0.066980,-1.928683,0.554178
46,Fz,Total,0.875200,0.067373,NaN,NaN
46,F4,Delta,0.704650,0.049423,-1.526275,0.647533
46,F4,Theta,0.712975,0.067966,-1.442162,0.428632
46,F4,Alpha,0.799785,0.102781,-0.172958,0.726630
46,F4,Beta,0.661841,0.072567,-1.953709,0.574503
46,F4,Total,0.879967,0.071833,NaN,NaN
46,F8,Delta,0.704890,0.055558,-1.684092,0.735386
46,F8,Theta,0.706575,0.070274,-1.660748,0.464671
46,F8,Alpha,0.822055,0.107291,0.041761,0.770104
46,F8,Beta,0.673593,0.072406,-1.949707,0.584273
46,F8,Total,0.891963,0.077604,NaN,NaN
46,T7,Delta,0.703313,0.053473,-1.647681,0.701648
46,T7,Theta,0.702403,0.070750,-1.660914,0.481116
46,T7,Alpha,0.818842,0.110039,0.041255,0.790294
46,T7,Beta,0.665082,0.071522,-2.006659,0.590291
46,T7,Total,0.887799,0.077940,NaN,NaN
46,C3,Delta,0.695089,0.062983,-1.921707,0.862921
46,C3,Theta,0.700221,0.076365,-1.896531,0.579500
46,C3,Alpha,0.851341,0.125789,0.373949,0.902441
46,C3,Beta,0.671866,0.074601,-2.166472,0.657689
46,C3,Total,0.905966,0.095092,NaN,NaN
46,Cz,Delta,0.697340,0.061938,-1.911995,0.854090
46,Cz,Theta,0.700862,0.078426,-1.917312,0.574789
46,Cz,Alpha,0.855515,0.126070,0.421602,0.898487
46,Cz,Beta,0.667828,0.074022,-2.251042,0.634648
46,Cz,Total,0.908315,0.094723,NaN,NaN
46,C4,Delta,0.646935,0.060063,-1.258951,0.594438
46,C4,Theta,0.638310,0.065085,-1.401216,0.362764
46,C4,Alpha,0.713309,0.088114,-0.354589,0.633807
46,C4,Beta,0.591151,0.058873,-1.926345,0.480667
46,C4,Total,0.801733,0.064111,NaN,NaN
46,T8,Delta,0.640375,0.060155,-1.276062,0.588230
46,T8,Theta,0.634226,0.071232,-1.425602,0.379493
46,T8,Alpha,0.710974,0.092825,-0.353501,0.633543
46,T8,Beta,0.591812,0.068082,-1.874447,0.572275
46,T8,Total,0.799689,0.067707,NaN,NaN
46,P7,Delta,0.636279,0.054643,-1.578117,0.547747
46,P7,Theta,0.641148,0.064968,-1.513587,0.373370
46,P7,Alpha,0.733033,0.087176,-0.187072,0.616853
46,P7,Beta,0.620460,0.063253,-1.685730,0.570160
46,P7,Total,0.813755,0.064162,NaN,NaN
46,P3,Delta,0.624464,0.061968,-1.497479,0.554861
46,P3,Theta,0.631061,0.072427,-1.493694,0.361228
46,P3,Alpha,0.721235,0.097698,-0.225787,0.635449
46,P3,Beta,0.605935,0.067001,-1.727756,0.573573
46,P3,Total,0.802311,0.072209,NaN,NaN
46,Pz,Delta,0.670567,0.052908,-1.650648,0.690035
46,Pz,Theta,0.669784,0.066363,-1.650551,0.447044
46,Pz,Alpha,0.780619,0.097757,-0.005033,0.712778
46,Pz,Beta,0.646840,0.062101,-1.854771,0.570240
46,Pz,Total,0.853786,0.070952,NaN,NaN
46,P4,Delta,0.659400,0.061574,-1.696456,0.761160
46,P4,Theta,0.658579,0.079387,-1.750030,0.455535
46,P4,Alpha,0.786657,0.114270,0.125040,0.800203
46,P4,Beta,0.632572,0.067351,-2.020535,0.619226
46,P4,Total,0.851026,0.083678,NaN,NaN
46,P8,Delta,0.735292,0.044132,-1.361398,0.598924
46,P8,Theta,0.743022,0.062871,-1.278117,0.430691
46,P8,Alpha,0.810256,0.093103,-0.303659,0.712223
46,P8,Beta,0.666111,0.063408,-2.104537,0.550304
46,P8,Total,0.897283,0.062938,NaN,NaN
46,O1,Delta,0.741826,0.043298,-1.406758,0.627048
46,O1,Theta,0.748546,0.059918,-1.349227,0.407077
46,O1,Alpha,0.823978,0.095914,-0.235292,0.712938
46,O1,Beta,0.678773,0.064373,-2.085307,0.539845
46,O1,Total,0.908314,0.064025,NaN,NaN
46,O2,Delta,0.729098,0.045886,-1.630440,0.736517
46,O2,Theta,0.731502,0.064963,-1.621484,0.487311
46,O2,Alpha,0.842504,0.105740,0.045312,0.794547
46,O2,Beta,0.685807,0.065414,-2.071372,0.562017
46,O2,Total,0.913799,0.072275,NaN,NaN
47,Fp1,Delta,0.704428,0.058438,-1.088805,0.640578
47,Fp1,Theta,0.679105,0.068361,-1.431656,0.363735
47,Fp1,Alpha,0.748514,0.099586,-0.438871,0.721741
47,Fp1,Beta,0.622494,0.065524,-2.034267,0.533544
47,Fp1,Total,0.844871,0.069636,NaN,NaN
47,Fp2,Delta,0.709345,0.063398,-1.068304,0.649986
47,Fp2,Theta,0.683529,0.068807,-1.432354,0.377654
47,Fp2,Alpha,0.751475,0.095966,-0.447062,0.737608
47,Fp2,Beta,0.624926,0.060673,-2.062177,0.529429
47,Fp2,Total,0.849475,0.067822,NaN,NaN
47,F7,Delta,0.700203,0.051524,-1.411582,0.637150
47,F7,Theta,0.706951,0.063093,-1.341849,0.392714
47,F7,Alpha,0.778530,0.097376,-0.289373,0.721163
47,F7,Beta,0.648632,0.065283,-1.970520,0.539670
47,F7,Total,0.865853,0.066558,NaN,NaN
47,F3,Delta,0.698222,0.048272,-1.417183,0.626639
47,F3,Theta,0.707500,0.064175,-1.338214,0.415796
47,F3,Alpha,0.779432,0.096214,-0.278148,0.715202
47,F3,Beta,0.646602,0.065737,-1.989739,0.559595
47,F3,Total,0.866204,0.065359,NaN,NaN
47,Fz,Delta,0.700200,0.048505,-1.546753,0.649672
47,Fz,Theta,0.707098,0.063494,-1.455092,0.403309
47,Fz,Alpha,0.794193,0.098925,-0.178926,0.710562
47,Fz,Beta,0.663576,0.067694,-1.889806,0.561956
47,Fz,Total,0.875029,0.068281,NaN,NaN
47,F4,Delta,0.702679,0.049981,-1.550505,0.657209
47,F4,Theta,0.711514,0.068664,-1.460639,0.430545
47,F4,Alpha,0.798521,0.104258,-0.167505,0.734721
47,F4,Beta,0.666276,0.073447,-1.915676,0.582730
47,F4,Total,0.879838,0.072873,NaN,NaN
47,F8,Delta,0.703424,0.056186,-1.701946,0.747106
47,F8,Theta,0.705357,0.070762,-1.670095,0.465226
47,F8,Alpha,0.819607,0.108654,0.029983,0.777760
47,F8,Beta,0.677958,0.073204,-1.908730,0.591297
47,F8,Total,0.891276,0.078541,NaN,NaN
47,T7,Delta,0.701525,0.053903,-1.662145,0.710593
47,T7,Theta,0.700927,0.071277,-1.671424,0.481961
47,T7,Alpha,0.816041,0.111367,0.032976,0.797581
47,T7,Beta,0.669279,0.072274,-1.967452,0.596933
47,T7,Total,0.886996,0.078825,NaN,NaN
47,C3,Delta,0.693308,0.063439,-1.934377,0.874097
47,C3,Theta,0.698616,0.076813,-1.891358,0.581003
47,C3,Alpha,0.846643,0.127310,0.353224,0.911284
47,C3,Beta,0.673661,0.075270,-2.130979,0.664025
47,C3,Total,0.903769,0.096174,NaN,NaN
47,Cz,Delta,0.695790,0.062218,-1.922757,0.865858
47,Cz,Theta,0.698951,0.078885,-1.908068,0.576694
47,Cz,Alpha,0.850134,0.127622,0.397636,0.908307
47,Cz,Beta,0.668941,0.074645,-2.218921,0.640545
47,Cz,Total,0.905359,0.095776,NaN,NaN
47,C4,Delta,0.647487,0.060771,-1.286928,0.602604
47,C4,Theta,0.638650,0.065509,-1.412886,0.363269
47,C4,Alpha,0.713666,0.089026,-0.342978,0.639022
47,C4,Beta,0.594694,0.059235,-1.898860,0.485788
47,C4,Total,0.802822,0.064736,NaN,NaN
47,T8,Delta,0.640166,0.060878,-1.304460,0.595348
47,T8,Theta,0.633603,0.072027,-1.438485,0.381445
47,T8,Alpha,0.710282,0.094068,-0.345879,0.639230
47,T8,Beta,0.594817,0.068864,-1.844929,0.580805
47,T8,Total,0.799840,0.068588,NaN,NaN
47,P7,Delta,0.635329,0.055282,-1.605682,0.554526
47,P7,Theta,0.640711,0.065431,-1.522406,0.373876
47,P7,Alpha,0.732423,0.088070,-0.179457,0.621354
47,P7,Beta,0.623209,0.063663,-1.653283,0.572956
47,P7,Total,0.813831,0.064869,NaN,NaN
47,P3,Delta,0.624227,0.062902,-1.520433,0.561835
47,P3,Theta,0.630503,0.073085,-1.503576,0.361613
47,P3,Alpha,0.719946,0.098928,-0.223440,0.641297
47,P3,Beta,0.608848,0.067606,-1.696633,0.579394
47,P3,Total,0.802233,0.073116,NaN,NaN
47,Pz,Delta,0.669336,0.053208,-1.671040,0.698232
47,Pz,Theta,0.669243,0.066472,-1.650976,0.446997
47,Pz,Alpha,0.778759,0.098561,-0.014560,0.716733
47,Pz,Beta,0.649632,0.062493,-1.819109,0.573442
47,Pz,Total,0.853107,0.071466,NaN,NaN
47,P4,Delta,0.658598,0.062260,-1.712431,0.771356
47,P4,Theta,0.657803,0.079915,-1.751763,0.454561
47,P4,Alpha,0.783597,0.115506,0.113653,0.807092
47,P4,Beta,0.635048,0.067834,-1.988877,0.625648
47,P4,Total,0.850117,0.084512,NaN,NaN
47,P8,Delta,0.733131,0.044500,-1.389766,0.607890
47,P8,Theta,0.741393,0.063238,-1.295417,0.431734
47,P8,Alpha,0.809286,0.094416,-0.290909,0.720198
47,P8,Beta,0.669720,0.064045,-2.074083,0.558549
47,P8,Total,0.896865,0.063736,NaN,NaN
47,O1,Delta,0.739907,0.043751,-1.431344,0.636962
47,O1,Theta,0.746569,0.060423,-1.368814,0.409180
47,O1,Alpha,0.822690,0.097248,-0.228625,0.721109
47,O1,Beta,0.682949,0.065140,-2.047130,0.548119
47,O1,Total,0.907713,0.064912,NaN,NaN
47,O2,Delta,0.727013,0.046132,-1.645950,0.746491
47,O2,Theta,0.729332,0.065299,-1.631203,0.487164
47,O2,Alpha,0.839553,0.106999,0.035167,0.801117
47,O2,Beta,0.689217,0.066133,-2.029906,0.568510
47,O2,Total,0.912256,0.073083,NaN,NaN
48,Fp1,Delta,0.704428,0.058438,-1.088805,0.640578
48,Fp1,Theta,0.679105,0.068361,-1.431656,0.363735
48,Fp1,Alpha,0.748514,0.099586,-0.438871,0.721741
48,Fp1,Beta,0.622494,0.065524,-2.034267,0.533544
48,Fp1,Total,0.844871,0.069636,NaN,NaN
48,Fp2,Delta,0.709345,0.063398,-1.068304,0.649986
48,Fp2,Theta,0.683529,0.068807,-1.432354,0.377654
48,Fp2,Alpha,0.751475,0.095966,-0.447062,0.737608
48,Fp2,Beta,0.624926,0.060673,-2.062177,0.529429
48,Fp2,Total,0.849475,0.067822,NaN,NaN
48,F7,Delta,0.700203,0.051524,-1.411582,0.637150
48,F7,Theta,0.706951,0.063093,-1.341849,0.392714
48,F7,Alpha,0.778530,0.097376,-0.289373,0.721163
48,F7,Beta,0.648632,0.065283,-1.970520,0.539670
48,F7,Total,0.865853,0.066558,NaN,NaN
48,F3,Delta,0.698222,0.048272,-1.417183,0.626639
48,F3,Theta,0.707500,0.064175,-1.338214,0.415796
48,F3,Alpha,0.779432,0.096214,-0.278148,0.715202
48,F3,Beta,0.646602,0.065737,-1.989739,0.559595
48,F3,Total,0.866204,0.065359,NaN,NaN
48,Fz,Delta,0.700200,0.048505,-1.546753,0.649672
48,Fz,Theta,0.707098,0.063494,-1.455092,0.403309
48,Fz,Alpha,0.794193,0.098925,-0.178926,0.710562
48,Fz,Beta,0.663576,0.067694,-1.889806,0.561956
48,Fz,Total,0.875029,0.068281,NaN,NaN
48,F4,Delta,0.702679,0.049981,-1.550505,0.657209
48,F4,Theta,0.711514,0.068664,-1.460639,0.430545
48,F4,Alpha,0.798521,0.104258,-0.167505,0.734721
48,F4,Beta,0.666276,0.073447,-1.915676,0.582730
48,F4,Total,0.879838,0.072873,NaN,NaN
48,F8,Delta,0.703424,0.056186,-1.701946,0.747106
48,F8,Theta,0.705357,0.070762,-1.670095,0.465226
48,F8,Alpha,0.819607,0.108654,0.029983,0.777760
48,F8,Beta,0.677958,0.073204,-1.908730,0.591297
48,F8,Total,0.891276,0.078541,NaN,NaN
48,T7,Delta,0.701525,0.053903,-1.662145,0.710593
48,T7,Theta,0.700927,0.071277,-1.671424,0.481961
48,T7,Alpha,0.816041,0.111367,0.032976,0.797581
48,T7,Beta,0.669279,0.072274,-1.967452,0.596933
48,T7,Total,0.886996,0.078825,NaN,NaN
48,C3,Delta,0.693308,0.063439,-1.934377,0.874097
48,C3,Theta,0.698616,0.076813,-1.891358,0.581003
48,C3,Alpha,0.846643,0.127310,0.353224,0.911284
48,C3,Beta,0.673661,0.075270,-2.130979,0.664025
48,C3,Total,0.903769,0.096174,NaN,NaN
48,Cz,Delta,0.695790,0.062218,-1.922757,0.865858
48,Cz,Theta,0.698951,0.078885,-1.908068,0.576694
48,Cz,Alpha,0.850134,0.127622,0.397636,0.908307
48,Cz,Beta,0.668941,0.074645,-2.218921,0.640545
48,Cz,Total,0.905359,0.095776,NaN,NaN
48,C4,Delta,0.647487,0.060771,-1.286928,0.602604
48,C4,Theta,0.638650,0.065509,-1.412886,0.363269
48,C4,Alpha,0.713666,0.089026,-0.342978,0.639022
48,C4,Beta,0.594694,0.059235,-1.898860,0.485788
48,C4,Total,0.802822,0.064736,NaN,NaN
48,T8,Delta,0.640166,0.060878,-1.304460,0.595348
48,T8,Theta,0.633603,0.072027,-1.438485,0.381445
48,T8,Alpha,0.710282,0.094068,-0.345879,0.639230
48,T8,Beta,0.594817,0.068864,-1.844929,0.580805
48,T8,Total,0.799840,0.068588,NaN,NaN
48,P7,Delta,0.635329,0.055282,-1.605682,0.554526
48,P7,Theta,0.640711,0.065431,-1.522406,0.373876
48,P7,Alpha,0.732423,0.088070,-0.179457,0.621354
48,P7,Beta,0.623209,0.063663,-1.653283,0.572956
48,P7,Total,0.813831,0.064869,NaN,NaN
48,P3,Delta,0.624227,0.062902,-1.520433,0.561835
48,P3,Theta,0.630503,0.073085,-1.503576,0.361613
48,P3,Alpha,0.719946,0.098928,-0.223440,0.641297
48,P3,Beta,0.608848,0.067606,-1.696633,0.579394
48,P3,Total,0.802233,0.073116,NaN,NaN
48,Pz,Delta,0.669336,0.053208,-1.671040,0.698232
48,Pz,Theta,0.669243,0.066472,-1.650976,0.446997
48,Pz,Alpha,0.778759,0.098561,-0.014560,0.716733
48,Pz,Beta,0.649632,0.062493,-1.819109,0.573442
48,Pz,Total,0.853107,0.071466,NaN,NaN
48,P4,Delta,0.658598,0.062260,-1.712431,0.771356
48,P4,Theta,0.657803,0.079915,-1.751763,0.454561
48,P4,Alpha,0.783597,0.115506,0.113653,0.807092
48,P4,Beta,0.635048,0.067834,-1.988877,0.625648
48,P4,Total,0.850117,0.084512,NaN,NaN
48,P8,Delta,0.733131,0.044500,-1.389766,0.607890
48,P8,Theta,0.741393,0.063238,-1.295417,0.431734
48,P8,Alpha,0.809286,0.094416,-0.290909,0.720198
48,P8,Beta,0.669720,0.064045,-2.074083,0.558549
48,P8,Total,0.896865,0.063736,NaN,NaN
48,O1,Delta,0.739907,0.043751,-1.431344,0.636962
48,O1,Theta,0.746569,0.060423,-1.368814,0.409180
48,O1,Alpha,0.822690,0.097248,-0.228625,0.721109
48,O1,Beta,0.682949,0.065140,-2.047130,0.548119
48,O1,Total,0.907713,0.064912,NaN,NaN
48,O2,Delta,0.727013,0.046132,-1.645950,0.746491
48,O2,Theta,0.729332,0.065299,-1.631203,0.487164
48,O2,Alpha,0.839553,0.106999,0.035167,0.801117
48,O2,Beta,0.689217,0.066133,-2.029906,0.568510
48,O2,Total,0.912256,0.073083,NaN,NaN
49,Fp1,Delta,0.704428,0.058438,-1.088805,0.640578
49,Fp1,Theta,0.679105,0.068361,-1.431656,0.363735
49,Fp1,Alpha,0.748514,0.099586,-0.438871,0.721741
49,Fp1,Beta,0.622494,0.065524,-2.034267,0.533544
49,Fp1,Total,0.844871,0.069636,NaN,NaN
49,Fp2,Delta,0.709345,0.063398,-1.068304,0.649986
49,Fp2,Theta,0.683529,0.068807,-1.432354,0.377654
49,Fp2,Alpha,0.751475,0.095966,-0.447062,0.737608
49,Fp2,Beta,0.624926,0.060673,-2.062177,0.529429
49,Fp2,Total,0.849475,0.067822,NaN,NaN
49,F7,Delta,0.700203,0.051524,-1.411582,0.637150
49,F7,Theta,0.706951,0.063093,-1.341849,0.392714
49,F7,Alpha,0.778530,0.097376,-0.289373,0.721163
49,F7,Beta,0.648632,0.065283,-1.970520,0.539670
49,F7,Total,0.865853,0.066558,NaN,NaN
49,F3,Delta,0.698222,0.048272,-1.417183,0.626639
49,F3,Theta,0.707500,0.064175,-1.338214,0.415796
49,F3,Alpha,0.779432,0.096214,-0.278148,0.715202
49,F3,Beta,0.646602,0.065737,-1.989739,0.559595
49,F3,Total,0.866204,0.065359,NaN,NaN
49,Fz,Delta,0.700200,0.048505,-1.546753,0.649672
49,Fz,Theta,0.707098,0.063494,-1.455092,0.403309
49,Fz,Alpha,0.794193,0.098925,-0.178926,0.710562
49,Fz,Beta,0.663576,0.067694,-1.889806,0.561956
49,Fz,Total,0.875029,0.068281,NaN,NaN
49,F4,Delta,0.702679,0.049981,-1.550505,0.657209
49,F4,Theta,0.711514,0.068664,-1.460639,0.430545
49,F4,Alpha,0.798521,0.104258,-0.167505,0.734721
49,F4,Beta,0.666276,0.073447,-1.915676,0.582730
49,F4,Total,0.879838,0.072873,NaN,NaN
49,F8,Delta,0.703424,0.056186,-1.701946,0.747106
49,F8,Theta,0.705357,0.070762,-1.670095,0.465226
49,F8,Alpha,0.819607,0.108654,0.029983,0.777760
49,F8,Beta,0.677958,0.073204,-1.908730,0.591297
49,F8,Total,0.891276,0.078541,NaN,NaN
49,T7,Delta,0.701525,0.053903,-1.662145,0.710593
49,T7,Theta,0.700927,0.071277,-1.671424,0.481961
49,T7,Alpha,0.816041,0.111367,0.032976,0.797581
